"BBL","Address","Zip Code","Year Built","Total Units","Residential Units","Rent Stabilized Units","Latest sale price","Sales (09/01/2022 - 09/30/2022)","Marshal Evictions (10/02/2022 - 10/31/2022)","HPD Complaints (09/01/2022 - 09/30/2022)","HPD Violations (10/02/2022 - 10/31/2022)","DOB Complaints (10/02/2022 - 10/29/2022)","DOB Violations (10/02/2022 - 10/31/2022)","ECB Violations (10/02/2022 - 10/31/2022)","DOB Permit Applications (10/02/2022 - 11/01/2022)","DOB Permit Issuances (10/02/2022 - 11/01/2022)","Litigations against landlords (09/01/2022 - 09/30/2022)","Housing Court Cases (10/02/2022 - 11/01/2022)"
"1011470024","113 West 75th Street","10023","1891","8","8","3","5000000","0","0","0","0","0","0","0","0","0","0","0"
"1018380040","10 West 103rd Street","10025","1910","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1018360031","407 Central Park West","10025","1900","28","28","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011680005","251 West 76th Street","10023","1890","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012000015","27 West 86th Street","10024","1926","64","63","14","0","0","0","0","0","0","0","0","0","0","0","0"
"1012010051","42 West 88th Street","10024","1889","10","10","4","2754002","0","0","1","0","0","0","0","0","0","0","0"
"1011640053","252 West 73rd Street","10023","1888","10","10","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1011950063","78 West 82nd Street","10024","1891","12","12","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012370029","600 Amsterdam Avenue","10024","1925","121","115","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012290047","2272 Broadway","10024","1910","14","12","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018337505","775 Columbus Avenue","10025","2007","61","56","56","0","0","0","0","0","0","0","0","0","0","0","0"
"1012310040","208 West 84th Street","10024","1900","20","20","20","2","0","0","0","0","0","0","0","0","0","0","0"
"1018780017","219 West 106th Street","10025","1925","12","12","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1018720052","2647 Broadway","10025","1910","26","23","7","15500000","0","0","5","5","0","0","1","0","0","0","0"
"1012387501","215 West 90th Street","10024","1922","118","92","17","0","0","0","0","0","0","0","0","0","0","0","0"
"1011490026","115 West 77th Street","10024","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011420048","140 West 71st Street","10023","1912","80","80","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012350035","572 Amsterdam Avenue","10024","1905","14","13","3","31000000","0","0","0","0","0","0","0","0","0","0","0"
"1011380035","156 Columbus Avenue","10023","1910","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012160033","100 West 86th Street","10024","1887","17","12","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011670059","252 West 76th Street","10023","1903","61","61","17","0","0","0","0","0","0","0","0","0","0","0","0"
"1012360036","594 Amsterdam Avenue","10024","1910","16","13","11","8600000","0","0","1","0","0","0","0","0","0","0","0"
"1011270014","35 West 74th Street","10023","1889","10","10","3","0","0","0","0","0","0","0","0","0","1","0","0"
"1012410001","680 West End Avenue","10025","1918","63","63","18","0","0","0","0","0","0","0","0","0","0","0","0"
"1018730041","214 West 102nd Street","10025","1925","20","20","12","0","0","0","0","0","0","0","0","0","0","0","0"
"1011830022","325 West 71st Street","10023","1924","29","28","13","0","0","0","0","0","0","0","0","0","0","0","0"
"1011850042","37 Riverside Drive","10023","1924","32","32","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011850030","306 West 76th Street","10023","1897","14","14","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018920019","953 West End Avenue","10025","1899","27","26","18","0","0","0","0","0","0","0","0","0","0","0","0"
"1012120008","167 West 81st Street","10024","1890","21","20","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1012100149","134 West 80th Street","10024","1893","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012430030","722 Amsterdam Avenue","10025","1900","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011400046","140 West 69th Street","10023","1905","241","237","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1011220157","54 West 70th Street","10023","1892","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012030138","6 West 90th Street","10024","1889","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012090126","9 West 95th Street","10025","1899","8","8","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1011220054","46 West 70th Street","10023","1892","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500040","304 West 89th Street","10024","1922","36","36","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011700039","210 West 79th Street","10024","1894","8","7","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012260039","106 West 96th Street","10025","1900","23","23","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1018920010","309 West 106th Street","10025","1899","15","15","16","0","0","0","0","0","0","0","0","0","0","0","0"
"1011797501","165 West End Avenue","10023","1962","410","403","23","0","0","0","0","0","0","0","0","0","0","0","0"
"1011320035","160 West 62nd Street","10023","2014","340","339","339","125000000","0","0","1","0","0","0","0","0","0","0","0"
"1012500013","337 West 88th Street","10024","1894","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011260022","17 West 73rd Street","10023","1884","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011620008","261 West 70th Street","10023","1895","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1018750058","250 West 104th Street","10025","1911","37","37","15","0","0","0","0","0","0","0","0","0","0","0","0"
"1018690029","760 Amsterdam Avenue","10025","1901","47","44","16","0","0","0","0","0","0","0","0","0","0","0","0"
"1011490061","373 Amsterdam Avenue","10024","1890","17","15","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012010039","14 West 88th Street","10024","1897","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011200061","74 West 68th Street","10023","1924","58","58","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018690036","774 Amsterdam Avenue","10025","1920","11","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012400052","2495 Broadway","10025","2005","150","147","143","0","0","0","1","0","0","0","0","0","0","1","0"
"1018800040","210 West 109th Street","10025","1910","20","20","2","7000000","0","0","0","0","0","0","0","0","0","0","0"
"1018770061","2753 Broadway","10025","1898","105","103","32","0","0","0","2","1","0","0","0","0","0","0","0"
"1012110020","137 West 80th Street","10024","1893","9","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018760060","250 West 105th Street","10025","1920","35","35","4","6400000","0","0","0","0","0","0","0","0","0","0","0"
"1012520072","316 West 94th Street","10025","1903","24","24","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1011980003","505 Columbus Avenue","10024","1888","29","26","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1018640023","107 West 109th Street","10025","1930","49","49","48","21275625","0","0","0","0","0","0","0","0","0","0","0"
"1012460027","309 West 84th Street","10024","1900","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012060001","70 West 93rd Street","10025","1970","205","203","146","48598343","0","0","0","11","1","0","0","0","0","0","0"
"1012460001","125 Riverside Drive","10024","1907","64","60","28","84960000","0","0","0","0","0","0","0","0","0","0","1"
"1011410015","143 West 69th Street","10023","1895","42","40","25","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500030","585 West End Avenue","10024","1927","135","132","59","0","0","0","0","0","0","0","0","0","0","0","0"
"1012270041","210 West 80th Street","10024","1910","21","19","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012270042","212 West 80th Street","10024","1910","14","12","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018440001","981 Columbus Avenue","10025","1900","138","128","68","0","0","0","0","0","0","0","0","0","0","0","1"
"1018337506","795 Columbus Avenue","10025","2007","138","132","132","0","0","0","0","0","0","0","0","0","0","0","0"
"1011480056","160 West 77th Street","10024","1926","45","45","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012360032","201 West 88th Street","10024","1920","23","18","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011410047","138 West 70th Street","10023","1883","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011410051","2028 Broadway","10023","1900","183","179","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1018910057","300 West 106th Street","10025","1899","61","61","44","0","0","0","0","0","0","0","0","0","0","0","1"
"1012390034","650 Amsterdam Avenue","10025","1920","10","9","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012530064","311 West 95th Street","10025","1903","32","32","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1018390021","17 West 103rd Street","10025","1920","11","11","3","2870000","0","0","0","0","1","0","0","0","0","0","0"
"1018430037","4 West 108th Street","10025","1929","24","24","13","11000000","0","0","1","0","0","0","0","0","0","0","0"
"1011840074","303 West 74th Street","10023","1894","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011220013","41 West 69th Street","10023","1892","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011220061","64 West 70th Street","10023","1889","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011430047","136 West 72nd Street","10023","1884","8","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018430034","475 Central Park West","10025","1913","94","94","17","0","0","0","1","3","0","0","0","0","0","0","0"
"1012480041","320 West 87th Street","10024","1912","36","36","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460043","120 West 75th Street","10023","1889","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011467501","306 Columbus Avenue","10023","1892","61","60","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1011480012","153 West 76th Street","10023","1886","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011500035","102 West 79th Street","10024","1933","39","36","6","16650000","0","0","0","14","0","0","0","0","0","0","1"
"1011620051","242 West 71st Street","10023","1892","6","6","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011960029","225 Central Park West","10024","1926","345","338","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1018590027","109 West 104th Street","10025","1900","10","10","10","1858987","0","0","1","0","0","0","0","0","0","0","0"
"1018880001","260 Riverside Drive","10025","1910","66","66","52","0","0","0","0","0","0","0","0","0","0","0","0"
"1018890110","319 West 100th Street","10025","1901","10","10","3","10","0","0","0","0","0","0","0","0","0","0","0"
"1012010009","51 West 87th Street","10024","1892","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012390044","2476 Broadway","10025","1920","64","57","21","0","0","0","0","0","0","0","0","0","0","0","0"
"1012360061","590 West End Avenue","10024","1915","88","82","4","0","0","0","0","1","0","0","0","0","0","0","0"
"1011490027","111 West 77th Street","10024","1891","10","10","4","4250000","0","0","0","0","0","0","0","0","0","0","0"
"1011500121","123 West 78th Street","10024","1886","7","7","7","6050000","0","0","0","0","0","0","0","0","0","0","0"
"1012490051","340 West 88th Street","10024","1894","9","9","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011270003","305 Columbus Avenue","10023","1891","17","16","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1011700022","221 West 78th Street","10024","1910","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012140007","167 West 83rd Street","10024","1885","11","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011410050","148 West 70th Street","10023","1889","18","18","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1012440090","98 Riverside Drive","10024","1929","136","133","56","90000000","0","0","1","0","0","0","0","0","0","0","2"
"1011250001","53 West 72nd Street","10023","1889","62","57","13","0","0","0","0","0","0","0","0","0","0","0","1"
"1011210042","20 West 69th Street","10023","1895","11","11","4","0","0","0","1","0","1","0","0","0","0","0","0"
"1011220016","35 West 69th Street","10023","1896","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011230003","225 Columbus Avenue","10023","1892","12","11","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011270043","16 West 75th Street","10023","1892","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011410049","144 West 70th Street","10023","1889","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440051","146 West 73rd Street","10023","1883","10","10","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1011450038","112 West 74th Street","10023","1887","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460060","160 West 75th Street","10023","1888","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470034","102 West 76th Street","10023","1889","10","10","2","3005000","0","0","0","0","0","0","0","0","0","0","0"
"1011490031","101 West 77th Street","10024","1892","26","24","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011680001","340 West End Avenue","10023","1890","15","15","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1011830127","307 West 71st Street","10023","1896","10","10","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1011840022","306 West 73rd Street","10023","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011850047","42 Riverside Drive","10024","1899","12","12","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011960024","11 West 82nd Street","10024","1887","15","15","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011980111","37 West 84th Street","10024","1887","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012000040","12 West 87th Street","10024","1892","12","12","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012000152","46 West 87th Street","10024","1892","13","13","1","4900000","0","0","0","0","0","0","0","0","0","0","0"
"1012010053","46 West 88th Street","10024","1889","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018890008","325 West 100th Street","10025","1901","15","15","15","4000000","0","0","0","0","0","0","0","0","0","0","0"
"1012060017","35 West 92nd Street","10025","1930","86","86","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011850039","328 West 76th Street","10023","1910","8","8","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1012100038","104 West 80th Street","10024","1893","15","14","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012120001","175 West 81st Street","10024","1890","24","20","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1018760012","2731 Broadway","10025","1920","34","33","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1012120064","184 West 82nd Street","10024","1893","12","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012130015","135 West 82nd Street","10024","1882","8","8","2","3000000","0","0","0","0","0","0","0","0","0","0","0"
"1012130034","472 Columbus Avenue","10024","1885","13","12","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1012140006","171 West 83rd Street","10024","1885","10","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012160020","123 West 85th Street","10024","1891","9","9","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011830117","341 West 71st Street","10023","1895","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012270026","211 West 79th Street","10024","1897","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012290008","2261 Broadway","10024","1900","47","43","4","0","0","0","2","0","0","0","0","0","0","0","0"
"1012380056","258 West 91st Street","10024","1897","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500014","335 West 88th Street","10024","1894","11","11","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011860040","316 West 78th Street","10024","1895","8","8","4","2500000","0","0","1","0","0","0","0","0","0","0","0"
"1011230051","40 West 71st Street","10023","1887","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011220007","55 West 69th Street","10023","1892","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011420022","127 West 70th Street","10023","1886","10","10","6","0","0","0","0","2","0","0","0","0","0","0","0"
"1011680002","342 West End Avenue","10024","1890","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011680104","253 West 76th Street","10023","1890","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011840067","317 West 74th Street","10023","1894","19","19","3","5200000","0","0","1","0","0","0","0","0","0","0","0"
"1011840100","318 West 75th Street","10023","1896","11","11","1","4000000","0","0","0","0","0","0","0","0","0","0","0"
"1011860070","309 West 78th Street","10024","1895","9","6","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011980143","28 West 85th Street","10024","1887","10","10","8","2600000","0","0","0","0","0","0","0","0","0","0","0"
"1012020050","46 West 89th Street","10024","1892","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018320043","28 West 97th Street","10025","1969","258","247","181","0","0","0","0","0","0","0","0","0","0","0","0"
"1012280032","426 Amsterdam Avenue","10024","1891","10","8","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012350156","256 West 88th Street","10024","1884","6","5","1","3275000","0","0","0","0","0","0","0","0","0","0","0"
"1012380001","620 West End Avenue","10024","1901","11","10","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1012380061","638 West End Avenue","10024","1901","13","13","5","3000000","0","0","0","0","0","0","0","0","0","0","0"
"1012470029","525 West End Avenue","10024","1913","129","128","56","0","0","0","0","0","0","0","0","0","0","0","0"
"1012470119","333 West 85th Street","10024","1891","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012490044","322 West 88th Street","10024","1891","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500078","325 West 89th Street","10024","1893","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012520044","309 West 93rd Street","10025","1902","29","29","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018810027","205 West 109th Street","10025","1900","16","16","3","10643737","0","0","0","0","0","0","0","0","0","0","0"
"1011420023","125 West 70th Street","10023","1886","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011230011","49 West 70th Street","10023","1891","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012167502","110 West 86th Street","10024","1929","82","79","12","0","0","0","0","0","0","0","0","0","0","0","0"
"1012090047","38 West 96th Street","10025","1897","7","6","6","3600000","0","0","0","0","1","0","0","0","0","0","0"
"1012100039","108 West 80th Street","10024","1893","10","10","7","5500000","0","0","0","0","0","0","0","0","0","0","0"
"1012010043","24 West 88th Street","10024","1897","10","10","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1012170038","110 West 87th Street","10024","1888","9","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012240038","110 West 94th Street","10025","1936","37","37","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012520014","305 West 92nd Street","10025","1901","13","13","3","10","0","0","0","0","0","0","0","0","0","0","0"
"1012450013","313 West 82nd Street","10024","1888","11","11","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018760061","908 West End Avenue","10025","1924","90","90","83","0","0","0","0","0","0","0","0","0","0","0","0"
"1011420141","122 West 71st Street","10023","1886","10","10","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1018890126","316 West 101st Street","10025","1901","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018740004","868 West End Avenue","10025","1899","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018440055","60 West 109th Street","10025","1902","30","30","30","0","0","0","0","0","0","0","0","0","0","0","0"
"1011960057","60 West 83rd Street","10024","1885","10","10","1","12199999","0","0","0","0","0","0","0","0","0","0","0"
"1012110006","167 West 80th Street","10024","1896","20","20","7","3275000","0","0","1","0","0","0","0","0","0","0","0"
"1012490011","349 West 87th Street","10024","1896","7","7","1","3075000","0","0","0","0","0","0","0","0","0","0","0"
"1012490050","338 West 88th Street","10024","1894","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012380101","273 West 90th Street","10024","1901","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500022","319 West 88th Street","10024","1896","10","10","2","15260000","0","0","0","0","0","0","0","0","0","0","0"
"1018770033","928 Amsterdam Avenue","10025","1920","9","8","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1018700001","782 West End Avenue","10025","1913","43","43","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1012000042","16 West 87th Street","10024","1892","6","6","1","0","0","0","3","0","0","0","0","0","0","0","0"
"1018900073","314 Riverside Drive","10025","1930","93","93","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012280013","2242 Broadway","10024","1905","49","41","14","0","0","0","0","0","0","0","0","0","0","0","0"
"1018930011","321 West 108th Street","10025","1899","8","8","13","4750000","0","0","0","0","0","0","0","0","0","0","0"
"1018370027","3 West 101st Street","10025","1905","30","30","20","0","0","0","0","0","0","0","0","0","0","0","0"
"1011170052","46 West 65th Street","10023","1910","20","20","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1018600011","149 West 105th Street","10025","1925","36","34","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018690064","770 West End Avenue","10025","1891","9","9","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1018740002","862 West End Avenue","10025","1899","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018790051","230 West 108th Street","10025","1900","25","25","10","0","0","0","0","2","0","0","0","0","0","0","0"
"1018890011","317 West 100th Street","10025","1901","10","10","3","10","0","0","0","0","0","0","0","0","0","0","0"
"1011630056","250 West 72nd Street","10023","1888","11","10","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1011650153","236 West 74th Street","10023","1887","9","8","5","1800000","0","0","0","0","0","0","0","0","0","0","0"
"1012480001","140 Riverside Drive","10024","1939","255","249","1","0","0","0","0","0","2","0","2","0","0","0","0"
"1012040015","41 West 90th Street","10024","1887","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011950058","68 West 82nd Street","10024","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018810008","249 West 109th Street","10025","1910","16","16","4","18368625","0","0","2","12","0","0","0","0","0","0","0"
"1011860034","302 West 78th Street","10024","1896","8","8","2","10","0","0","0","0","0","0","0","0","0","0","0"
"1012460123","321 West 84th Street","10024","1894","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012330028","203 West 85th Street","10024","1910","38","35","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1011640016","239 West 72nd Street","10023","1897","11","6","1","5100000","0","0","0","0","0","0","0","0","0","0","0"
"1012220054","148 West 92nd Street","10025","1910","10","10","6","4300000","0","0","1","1","0","0","0","0","0","0","0"
"1012020012","51 West 88th Street","10024","1894","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011430027","115 West 71st Street","10023","1913","38","38","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1011707501","380 Amsterdam Avenue","10024","1975","281","272","18","0","0","0","0","0","0","0","0","0","0","0","0"
"1012080041","16 West 95th Street","10025","1889","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018610029","940 Columbus Avenue","10025","1910","17","12","2","9900000","0","0","0","0","0","0","0","0","0","0","1"
"1018437501","67 West 107th Street","10025","1909","56","56","2","0","0","0","1","15","0","0","0","0","0","0","0"
"1011960137","6 West 83rd Street","10024","1882","6","6","1","7500000","0","0","0","0","0","0","0","0","0","0","0"
"1011440041","120 West 73rd Street","10023","1882","8","8","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012170034","103 West 86th Street","10024","1887","9","8","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500105","310 West 90th Street","10024","1891","10","10","1","3150000","0","0","0","0","0","0","0","0","0","0","0"
"1012530090","328 West 96th Street","10025","1930","24","24","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018510012","127 West 96th Street","10025","1930","140","140","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012490115","339 West 87th Street","10024","1896","14","14","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1011660045","2135 Broadway","10023","1920","14","12","4","4270000","0","0","0","3","0","0","0","0","0","0","0"
"1012020013","47 West 88th Street","10024","1894","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018880036","264 Riverside Drive","10025","1909","64","64","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1012320037","202 West 85th Street","10024","1910","55","55","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1018910045","317 West 105th Street","10025","1901","16","16","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011400033","100 West 69th Street","10023","1886","20","14","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011500112","147 West 78th Street","10024","1890","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018320016","27 West 96th Street","10025","1927","92","92","37","0","0","0","0","0","1","0","0","0","0","0","0"
"1018750039","212 West 104th Street","10025","1920","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012507503","317 West 89th Street","10024","1914","24","24","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011290019","19 West 76th Street","10023","1893","14","14","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500122","317 West 88th Street","10024","1896","10","10","4","15260000","0","0","0","1","0","0","0","0","0","0","0"
"1012430028","205 West 95th Street","10025","1948","54","54","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1018700003","788 West End Avenue","10025","1896","6","6","6","3870400","0","0","0","0","0","0","0","0","0","0","0"
"1011840065","321 West 74th Street","10023","1897","7","7","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012410036","700 Amsterdam Avenue","10025","1900","15","14","1","0","0","0","0","7","1","0","0","0","0","0","0"
"1012080045","26 West 95th Street","10025","1893","8","8","1","3650000","0","0","0","0","0","0","0","0","0","0","0"
"1012350037","202 West 88th Street","10024","1905","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1012170046","134 West 87th Street","10024","1890","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018900068","314 West 104th Street","10025","1892","10","10","3","371316","0","0","0","0","0","0","0","0","0","0","0"
"1012320033","506 Amsterdam Avenue","10024","1900","24","22","15","3256829","0","0","13","6","0","0","0","0","0","0","0"
"1012080027","15 West 94th Street","10025","1894","7","7","1","9600000","0","0","0","0","0","0","0","0","0","0","0"
"1018410004","927 Columbus Avenue","10025","1920","15","12","12","0","0","0","0","0","0","0","0","0","0","0","0"
"1012280027","207 West 80th Street","10024","1910","19","18","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1018720061","832 West End Avenue","10025","1913","68","68","55","64500000","0","0","0","0","2","0","5","0","1","0","0"
"1011440061","269 Amsterdam Avenue","10023","1906","80","75","35","0","0","0","0","0","0","0","0","0","1","0","0"
"1018590024","111 West 104th Street","10025","1950","36","36","12","0","0","0","0","0","0","0","0","0","0","0","0"
"1011290064","66 West 77th Street","10024","1895","40","36","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1012500053","328 West 89th Street","10024","1894","8","7","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018750056","242 West 104th Street","10025","1898","24","24","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018400005","73 West 104th Street","10025","1920","39","39","39","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280059","52 West 76th Street","10023","1889","1","1","2","18500000","0","0","0","0","0","0","0","0","0","0","0"
"1011390057","146 West 68th Street","10023","1926","46","46","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1012460007","120 Riverside Drive","10024","1900","36","33","15","84960000","0","0","5","5","0","0","0","0","0","0","2"
"1018750041","218 West 104th Street","10025","1926","10","10","10","0","0","0","4","1","0","0","0","0","0","0","0"
"1011230123","17 West 70th Street","10023","1894","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011290015","27 West 76th Street","10023","1889","12","12","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011690057","2191 Broadway","10024","1892","55","50","44","0","0","0","0","0","0","0","0","0","0","0","0"
"1018690001","760 West End Avenue","10025","1926","75","75","5","0","0","0","0","0","0","0","0","0","0","0","0"
